,TITLE,CATEGORY,flg
6217,131 328 2095 928 1 9231 4 1438,b,train
6218,216 815 0 4933 109 10 105 4245 2458 530 348,b,train
6219,917 77 33 1945 622 126 0 29 7014,b,train
6220,959 0 8 4071 3552 779 468 10 1831 418,t,train
6221,202 0 4753 5 3255 6 44 0 10253 713,b,train
6222,133 185 0 43 2189 6 0 1 0 19 0,e,train
6223,7 5801 1477 465 0 9 6344 2760 1606 0,b,train
6224,6844 115 1 19 167 0 0 1519 0 0 9 0 2,b,train
6225,391 423 1936 1 10254 269 832 19 0 0 24 5339 2,b,train
6226,350 441 1816 1854 66 49 691 1289 173 23 0 299 533 0,e,train
6227,0 1025 65 19 1524 1116 10 10255 33 51 10256,b,train
6228,10257 84 553 575 93 6 624 138 10 0 0,b,train
6229,1350 1580 8 1350 1580 608 66 49 0 0 1819,e,train
6230,8517 2486 2718 1 3834 98 5122 1194 62 143 0 2068 2,m,train
6231,569 4532 45 1582 831 7015 5 11 3546 172 9992 2,e,train
6232,4086 4630 972 10 0 3973 1 0 2894 600,t,train
6233,363 919 20 356 5 70 3799 6 103 192 5 202,b,train
6234,12 88 55 1795 167 6 3554 45 1977,b,train
6235,1009 2324 1830 1629 402 1115 951 26 10210 4711,e,train
6236,3281 10258 6893 1615 578 3744 1404,b,train
6237,0 18 7281 0 1761 1724 1609 8 15 0 1416 19 10114 4 387 2,m,train
6238,3788 248 5880 3638 91 74 0 0 308 42 600,t,train
6239,267 415 8 267 415 235 299 0 9046,e,train
6240,129 139 3521 10259 139 3521 10259 13 1536 0,e,train
6241,7 0 10260 2573 460 0 547,b,train
6242,804 907 389 390 1639 704 35 2111 1032 6740 18 643 4 19 41 2345 10 2,b,train
6243,306 1414 5365 1 6413 10261 1 2732 1380 39 14 2,t,train
6244,169 981 8 169 981 3192 8875,e,train
6245,132 444 8 132 1789 1346 6041 137 2392,e,train
6246,198 0 1377 2846 2849 0,m,train
6247,7 6384 3011 5146 181 5147 26 975 5148,b,train
6248,715 5508 471 3892 1 0 676,b,train
6249,0 451 667 2834 110 68 15 808 44 0 1567,b,train
6250,1223 1192 305 623 16 0,e,train
6251,4599 1183 21 0 0,e,train
6252,439 300 35 1252 104 7016 0 6551,e,train
6253,5283 8 5283 469 1798 10262 324 20 1004 1074 814,e,train
6254,0 0 4 0 181 24 19 0 9 0 15 0 1630 631 2,m,train
6255,267 5323 608 66 49 0 0 1370 10263 10264,e,train
6256,0 3535 22 1582 8664 2290 2413,e,train
6257,53 119 17 3568 90 5114 30 0 314 575,t,train
6258,2050 2267 3937 27 2065 8156 11 8157 20 5115 2354 2,e,train
6259,160 663 1 4679 1409 2586 8837 7017 0,t,train
6260,2233 0 461 1 0 149 0 4032 4 2943,b,train
6261,842 120 10 6612 300 217 4452 6 1048 10093 2034 4169,b,train
6262,5133 1312 6390 6921 10 4346 0 513 1084,b,train
6263,0 0 1616 1311 5071 10197 1273 10198 2087 10199,e,train
6264,946 1210 0 693 8724 237 5 0,b,train
6265,3336 5385 15 0 6900 3504 557 1851 2485 18 220 543,e,train
6266,81 2694 2088 165 5 2666 10265 558 548,b,train
6267,313 1257 3824 9776 159 6710 1 1709 3170,b,train
6268,7 242 388 1167 1 1477 86 9 4357 1 0,m,train
6269,0 0 33 115 116 5386 393 0 0 15 6828 4 424 2391 2,b,train
6270,161 2503 2881 14 105 0 3017 123 65 0 2,t,train
6271,3234 0 1 2598 2851 323 292 4 2858 385,b,train
6272,0 1175 2027 0 10266 831 30 11 200 16 11 459,m,train
6273,13 487 0 10267 2860 1395 1 0 0 6624,m,train
6274,3486 0 506 30 245 4728 1836 11 2065 6426 1916 2967 2,t,train
6275,1350 3219 1863 30 0 1446 2588 186 3955 22 118 0 1058,e,train
6276,687 919 1 6378 163 934 103 5 9076 616 1924,b,train
6277,1508 1304 344 3020 0 4385 11 0 10268 25 2501,e,train
6278,1514 6062 5761 1917 6 805 9775 2751,m,train
6279,2612 2311 21 511 10269 182 272 6206,t,train
6280,10270 6819 8 297 2076 301 4288 24 267 0,e,train
6281,6773 337 3443 2195 24 1812 26 0 111 116 4206 19 7018 4 2,e,train
6282,279 15 7019 7020 1 1413 5 189 3087,b,train
6283,1543 0 11 0 6199 9 423 0 344 3020 5387,e,train
6284,0 1166 1018 33 5044 442 758 9167 116 65 5034,b,train
6285,1353 337 4196 3332 861 49 31 92 7021 2576 3675 3016 161 83 2,e,train
6286,0 5351 3651 184 165 5 0 0 3082,b,train
6287,500 2502 744 10 5837 6 2503 1506 115 2006 2500 7794 4 2,m,train
6288,7 3132 1046 4898 2604 1996 499 1 7022 760 1618,t,train
6289,6737 6738 57 1016 4105 0 0 13 0 1313 153 791 2815,e,train
6290,12 1429 6776 2927 1699 10 189 2276 5749,b,train
6291,202 0 20 862 953 10271 1267 603 1589,b,train
6292,361 577 3748 0 2823 37,e,train
6293,2582 771 400 4350 571 292 0,b,train
6294,0 0 3362 16 0 1183 994,e,train
6295,36 0 1223 694 9288 9289 256 1094 450 1 43 824 26 0 2,m,train
6296,328 748 235 249 250 377 1484 0 5928 42 40,b,train
6297,537 927 259 137 350 0 579 3603 5 8661 257,e,train
6298,3282 1 443 809 388 894 6 0 2862,m,train
6299,5024 92 4178 3408 20 74 5 0 6915,b,train
6300,458 17 762 253 0 335 5 1032 8973 2352,e,train
6301,46 50 5388 5277 517 36 10272 6072 0 16 0 3441,e,train
6302,103 18 1179 10273 240 5 44 952 0 616 302,b,train
6303,1098 3480 8 1098 3480 0 196 3462 6469 7023 0 473 149 535 2,e,train
6304,4971 1047 0 1400 0 1298 434 405 171,e,train
6305,329 1042 8 329 1042 2381 307 10274 0 16 4712 17 154 2,m,train
6306,2883 2884 0 2885 4488 6 1130 8017 8018 4481,b,train
6307,7 5389 1 581 2383 77 45 2096 10275 418,b,train
6308,356 877 2008 6 70 5390 1278 2510 2567 419,b,train
6309,484 10276 1720 84 630 4024 1298 4081 1373 10 2,b,train
6310,81 4358 0 14 1039 4 975 435 10 68,b,train
6311,11 1028 5183 9 3389 4820 2029 29 2575 6432 227 612 1189 26 2,e,train
6312,7 0 309 1 113 0 6225 1 3222 12 10277 1261,b,train
6313,0 292 210 99 6 47 2780 270 0 1 622 375,b,train
6314,2336 6967 3977 0 57 1855 36 5363 22 247 13 3558,e,train
6315,10278 38 10279 33 4 259 1 10280 5391 578,b,train
6316,7 0 84 1802 212 774 6 582 234 384,b,train
6317,370 0 158 1 8668 2208 572 10 249 250 114,b,train
6318,0 0 873 0 5392 0 104 3824 22 3533 2645 2,m,train
6319,1809 2499 609 69 13 352 91 984 869 0 36 149,e,train
6320,416 387 1578 35 14 1303 2468 1848 8175 3475 0 41 0,e,train
6321,7 0 2575 2528 10281 0 9686 3307 54 2,b,train
6322,57 64 1661 2818 2565 3722 154 7776,e,train
6323,2978 3982 5 0 4061 506 10282 32 1766 40,m,train
6324,183 8 529 673 489 154 0 36 72 786 1027 601 942 2,e,train
6325,6979 192 118 4 535 247 32 162 4264 215,b,train
6326,95 5542 5543 7024 10283 13 438 5103 7025 2408,e,train
6327,12 88 271 318 26 7026 4100 68,b,train
6328,100 10284 4 2082 180 3004 9 0 4139,b,train
6329,0 1473 3042 114 359 290 1 0,b,train
6330,7 5702 465 621 5 3096 3637 10285 45 1045,b,train
6331,74 798 1154 4 14 10286 3590 3633 35 945 584 1 599 7027 2,t,train
6332,2950 0 1680 3107 5010 0 0 669 32 0 2,m,train
6333,2332 2650 1248 4359 39 11 1229 1229 172 15 1259 817 2,e,train
6334,220 543 90 7028 0 11 362 550 504 1824 3059 92 3155 2,e,train
6335,27 3118 9049 4682 1 3463 259 1360 1 6503 1431,b,train
6336,3294 4015 0 2341 4555 8966 36 4215 289 42,t,train
6337,117 670 5393 0 57 343 63 1108 29 7029,b,train
6338,74 1007 34 8454 15 0 10 798 0,t,train
6339,122 8981 3770 400 167 26 316 885 68,b,train
6340,95 6653 10287 5466 16 11 0 433,b,train
6341,282 427 10288 299 11 10289 16 2919 5611 3560,e,train
6342,1455 1456 8269 0 1117 17 420 0 849 20 2,e,train
6343,1017 1 0 3912 9728 15 3360 3912 14 1605,e,train
6344,350 441 8 350 441 4914 4 1019,e,train
6345,7721 55 372 0 10290 3042 10291 184 4 1039,b,train
6346,265 6063 432 789 9730 174 1 1088,b,train
6347,7 1681 5699 3149 171 234 5 0 1246 86 96,b,train
6348,4042 15 157 208 1704 0 5394 1243 517 7030 295 276,e,train
6349,1332 3844 33 276 5705 491 159 0 2141,b,train
6350,1024 9370 996 2121 402 26 1497 1213 24 566 1552 0,m,train
6351,368 4140 0 6288 6289 2359 20 7031 2206,e,train
6352,1256 960 7617 0 1683 2275 121 19 4186 0 24 626 18 19 2,e,train
6353,7 5925 2238 820 10 12 1328 1 3631 3927 778,b,train
6354,31 28 8 31 28 10292 29 10293 10294,e,train
6355,2674 4388 21 23 0 0 0 13 376 11 0 42 2,e,train
6356,52 305 8 2369 2370 0 52 305 1194 9 6994,e,train
6357,1036 71 11 366 2796 17 10295 1117 9 420 0,e,train
6358,0 0 10296 0 0 3900 0,e,train
6359,10297 389 390 11 3324 1069 35 0 2082 1 10298 4130 1 2,b,train
6360,12 346 4232 6 96 562 1567,b,train
6361,5643 973 761 1 2120 917 5743 0,b,train
6362,2682 8380 2381 13 769 2302 32 1862 4189,t,train
6363,112 155 8 112 155 1900 3797 3106 2693,e,train
6364,666 802 608 66 49 87 1202 592 1466,e,train
6365,12 78 219 5 3971 2992 237 6 8906 278 1671,b,train
6366,7 0 384 5 1007 9 1235 0 633 662 0,b,train
6367,4393 162 472 4264 215 6 1444 302,b,train
6368,7 0 10299 290 223 0 54 298 5668 491,t,train
6369,573 10300 5618 10301 10302,e,train
6370,528 51 33 837 256 397 98 212 0 1705 4 507,t,train
6371,10024 888 4210 2786 6 70 562 0,b,train
6372,537 10303 4051 13 7032 9447 1108 16 7033 4251 2,e,train
6373,7 9120 910 10304 1025 65 6388 10 166 8 1398 7034,m,train
6374,1228 425 489 1016 17 1712 10305 1117 17 420 10306 560,e,train
6375,599 177 99 4 90 1373 10013 212 359 2976,b,train
6376,3586 27 124 872 10307 2915 1845 955 3522 1 0,e,train
6377,10308 261 8 915 1 1413 5 523 426,b,train
6378,31 28 10309 1432 5371 0 4348 22 3512 4102,e,train
6379,0 1748 2179 1 1271 151 39 2083 313 505 257,e,train
6380,687 1815 6 2446 398 0 0 10147 2993,b,train
6381,7 2692 1208 86 165 4 48 10 105 371 319 2172,b,train
6382,3623 10310 5990 0 2074 870 19 0 1854,b,train
6383,6064 201 5 758 0 941 0 2181 662 4039,b,train
6384,7 0 138 6 70 121 702 0 5 243 263,b,train
6385,74 1542 8372 22 4870 8373 1857,t,train
6386,0 3050 4003 29 1420 227 134 440 1 0 290 393 9 14 2,e,train
6387,246 2899 6106 0 0 0 27 124 0 7274 440 2,b,train
6388,1165 794 3063 1 583 18 6457 171 178 26 316 221 437,b,train
6389,7 4283 1785 34 1 1055 59 1239 24 12 3198 8 1201,b,train
6390,21 530 14 0 9 14 408 10 14 0 1135 5550 121 2,b,train
6391,1697 8 7035 13 2049 22 153 791 30 1697 92 2887,e,train
6392,7 0 7036 0 24 0 108 24 9193 0,b,train
6393,216 451 145 9 47 0 889 3076 1567 5 2240,b,train
6394,0 1 521 6515 1246 8811 4261 7693 10311,m,train
6395,0 1023 8144 459 6200 406 3015 0,t,train
6396,3669 0 3991 0 95 0 612 4 14 4301 0 190 2,m,train
6397,7 0 1615 0 10 1198 7037 92 2957 6102,b,train
6398,587 757 1554 1102 16 1102 1662 8 2872 23 5395 0 4578,e,train
6399,1006 276 383 52 0 0 1 2244 3055 1746 1747 108 326,e,train
6400,0 357 1971 6374 196 710 1940,b,train
6401,147 317 8 147 2259 6894 556 0,e,train
6402,57 5225 0 3512 4102 902 0 25 0 0,e,train
6403,5346 45 408 18 2559 175 5 41 341 694 15 467 68,b,train
6404,100 335 4048 18 534 24 41 1487 10001,t,train
6405,2227 2515 1555 2558 6835 25 10312 0 0 260 183,e,train
6406,1362 1474 671 8075 6 697 2514,b,train
6407,10313 7038 486 461 22 533 228 4295 2639 1146,e,train
6408,112 155 10314 0 286 15 0 5 43 4185 6 62 588 2,e,train
6409,697 1 109 85 7509 4495 223 1089,b,train
6410,322 514 8 322 514 10315 0 18 717,e,train
6411,1547 2627 2990 0 91 172 69 161 13 2751 13 0,e,train
6412,0 4310 3062 447 386 333 1030 948,b,train
6413,2639 5124 333 99 374 26 3772 818,b,train
6414,2379 0 0 9 0 914 18 4151,m,train
6415,7 242 5396 2344 0 10316 1 10298 0 10317,b,train
6416,156 78 200 6 356 1453 20 0 2592 338,b,train
6417,5914 0 0 4053 58 3532 0 0 2448 2816 30 4998,b,train
6418,1006 276 1832 0 53 1243 7039,e,train
6419,2949 35 6 613 251 190 387 1434 0 1010 0 151 29 166 813 1711 121 2,m,train
6420,129 139 901 2776 139 901 2776 25 7040 7041 13 0,e,train
6421,1052 2361 599 641 8 314 2436,b,train
6422,533 228 4295 2639 0 5111 7038 15 376 0 109 1 1094 4 5345 2,e,train
6423,12 261 456 55 326 151 6 578 1511 1806,b,train
6424,1483 8779 13 8780 8781 25 6341 4743 21 2130,t,train
6425,773 1737 0 5 672 1551 0 0 1 1088,b,train
6426,358 1329 5 238 45 6 115 2343 378 312,b,train
6427,9735 633 0 1257 645 4923 10318 5 179,b,train
6428,10319 1 4691 24 7042 26 8888 10314 10320 768,b,train
6429,997 2328 0 14 4333 24 243 1383 10321 10322 4 1303 2352 2,e,train
6430,7 8371 2445 1867 290 0 1918 285,b,train
6431,0 2975 1066 0 0 48 63 0 13 1051 577,t,train
6432,633 363 291 6 2322 3608 3146 1 1172 0 2169 192,b,train
6433,187 264 1200 302 1 5397 2102 345 6 47 1644 1051,b,train
6434,5398 86 277 6677 159 581 9391 9392,b,train
6435,738 549 229 426 849 610 5603 10323,e,train
6436,474 555 8 474 0 0 5659 4780 173 366 119 17 533 0,e,train
6437,3077 5349 1 1121 26 98 2345 0 6 41 837,b,train
6438,46 961 3662 517 6697 5955 196 9414,e,train
6439,74 7043 404 10324 2222 5 1956 1348 1766,t,train
6440,4217 3523 489 756 2332 1096 16 1998 13 3379 1597 2898,e,train
6441,4355 5383 0 0 8 7966 7967 5940 1397 92 7968 8 325 13 2,e,train
6442,0 10 387 4656 0 19 374 256 0 14 632 9 0 39 631 2,m,train
6443,0 1010 16 23 10325 32 0 0 0 0,m,train
6444,37 114 13 4565 9416 999 69 682 13 352 49 370 2,b,train
6445,11 0 6186 227 3479 1216 14 0 9 5399 1702 10268 3616 5400 2,e,train
6446,0 869 0 268 168 16 23 10325 25 30 577 1051,t,train
6447,1222 6306 7013 1192 1797 3994 15 6338 1 0 0 2,e,train
6448,478 3088 3284 0 0 75 10326 4126 10327 4650 397 115,e,train
6449,1222 8 591 674 457 106 490 10328 16 8137 0 2229,e,train
6450,575 247 32 5236 3706 11 3794 3530 4246 30 16 3026 7030 2,e,train
6451,81 2025 184 213 9538 5200 5 1608 12 68,b,train
6452,187 264 326 18 171 5 5313 9861 9862 6502,b,train
6453,21 128 0 0 1 353 5 0 1804 1154 0 3534 9 2,t,train
6454,2683 10329 0 0 0 33 2497 290 5 14 359,e,train
6455,901 2300 8 901 2300 9170 462 36 170 4664,e,train
6456,4157 306 57 1516 1482 182 9884 826 1131 136 2482 2,b,train
6457,439 7044 6035 2556 15 846 10330 71 149 16 6230 199 21 89 22 135 2,e,train
6458,97 5162 9227 2487 11 6648 9283 4473 0 247 4804 2,t,train
6459,7 0 4474 1083 79 1573 3721 418 574,b,train
6460,2159 6486 3952 6487 1598 4491 1211 129,e,train
6461,11 4183 4246 16 27 7045 7046 4183 8 3165 0 3331,e,train
6462,0 3103 3273 0 6 1862 6 1077 0 40,b,train
6463,801 904 2004 8938 118 8568 199 1002 416 1464 67,e,train
6464,295 3923 1280 739 510 136 0 19 119,b,train
6465,484 0 1473 422 496 3562 45 10331 4 2,b,train
6466,474 555 8 474 555 35 1391,e,train
6467,0 461 1 7681 3139 0 0 787 18 501,b,train
6468,144 10332 47 4974 1 6284 292 6285 6286 375 3630,b,train
6469,12 88 55 1 584 318 145 9 41 450 86 68,b,train
6470,738 549 1196 610 5072 10267 0 25 769 2273,e,train
6471,0 301 0 59 1565 39 0 5645,b,train
6472,747 5401 1412 4 9433 298 0 10 1251 40,t,train
6473,4360 4119 121 10333 910 0 1158 5 10 2483 4844,m,train
6474,141 0 329 1374 25 2484 3245 10334 431 10335 2,e,train
6475,7047 15 463 6319 1103 1362 1474,b,train
6476,1668 0 1 700 6 347 1408 0 73 38 675 102,b,train
6477,4204 726 10336 4698 1753 2957 5402 37 38 180 388 3785,m,train
6478,421 7048 708 30 10337 21 999 654,e,train
6479,10257 1 1838 0 2399 2202 10 9039 136,b,train
6480,7 0 9935 5729 908 9 3076 18 2435 1096 1105,b,train
6481,3036 0 1581 4 295 3923 363 9007 289 42 40,m,train
6482,11 874 933 5152 227 0 4650 3014 488 1 0 0 2,t,train
6483,3550 195 611 48 669 0 1080 30 404 9048,b,train
6484,416 227 33 94 0 35 387 10 14 0 4361 4362 6936 224 2286 2,e,train
6485,2170 0 42 38 142 7049 73 10 0 4323,b,train
6486,478 0 8 11 6120 10338 0 1374 1673 4593 13 1412 2,e,train
6487,4941 4942 389 390 1613 1778 116 65 10339 1 8369 5327 490 2,e,train
6488,61 2533 4822 0 578 4233 223 5946,b,train
6489,3883 3338 0 3259 0 1570 0 3443 19 824 374 85 4 737 2,e,train
6490,148 678 0 6 972 536 1831 73 4 2574,t,train
6491,7 0 1078 10340 10341 4 12 359 24 10342 422 670 5393,b,train
6492,60 56 8 60 1050 2702 2230 29 1314 1859,e,train
6493,7 288 0 33 306 5320 794 362 323,b,train
6494,7 844 10343 2747 2775 10344 4339 5348 7050,b,train
6495,77 17 3046 3417 73 1966 638 536 196 162,b,train
6496,130 351 204 19 9881 6 38 2895 1 10345 214 105 2873 6 2545 2,b,train
6497,7 0 659 167 3314 6 4300 1669 3086 3034,b,train
6498,1003 1250 162 315 5500 6 805 0 647 4202 40,b,train
6499,1983 2709 0 3085 10346,t,train
6500,1398 0 4249 392 653 1581,m,train
6501,7 0 692 4594 108 24 2828 1867,b,train
6502,1090 0,e,train
6503,2558 228 4295 2639 0 1146 16 11 2253 37 5111 7038,e,train
6504,265 239 0 2722 18 10347 174 525,b,train
6505,7 288 8036 1686 6968 1 793,t,train
6506,7051 1480 767 1 224 730 1323 18 1522 225 412,e,train
6507,81 4921 340 1286 2867 0 75 400 0,b,train
6508,128 583 1 3406 468 10 2059 7052 1201,t,train
6509,404 381 159 3471 792 39 1435 386 0 359 0,b,train
6510,110 454 5230 67 182 472 1 0 373,b,train
6511,7053 10348 2507 1311 10349 3451 2965 13 231 1055 73 16 6972,b,train
6512,10350 8750 2595 0 0 1525 11 0 1398,m,train
6513,1125 2337 0 0 0 0 31 28 335 54 0 24 2,e,train
6514,429 445 515 3049 13 2772 1955 1276 0 4026 5636 2,e,train
6515,1833 10351 5358 237 7006 0 0 7054,b,train
6516,7 0 2634 10352 10046 145 9 5320 1670,b,train
6517,7 0 1 394 7415 221 530 348 6 115 9420 7055,t,train
6518,10022 1058 10353 37 12 2329 10 0 6831 40,m,train
6519,0 2005 231 679 21 0 3124 0 5403 0 42,b,train
6520,725 9 14 3561 12 0,b,train
6521,322 514 630 127 15 64 0 1 277 1618 9 0 864 2,e,train
6522,7671 697 679 509 669 378 10354 4 1725,b,train
6523,3580 797 94 256 8348 1691 2459,m,train
6524,38 311 3594 200 6 862 1586 191 0 2283 811,b,train
6525,10355 1439 453 9 14 0 3946 4741 2982 4 3478 4814 2,e,train
6526,956 0 2711 7643 4678 10356 2708 109 1 1121 290 5 818 26 4158 2,t,train
6527,812 138 1 4363 3010 0 644 5 316 12 68,b,train
6528,947 28 4975 10357 49 4107 823 826 5127,e,train
6529,10358 0 8800 522 295 1501 0 31 28 15 60 2,e,train
6530,103 230 280 146 138 1373 212 774,b,train
6531,149 11 228 480 272 3064 37 74 97 372,t,train
6532,4773 67 13 9488 2012 2843 182 551 132 1789 3488,e,train
6533,7 0 9809 18 5303 6447 19 2950 0 18 470,e,train
6534,297 6564 923 1187 787 170 32 10359 1768 3339,e,train
6535,1427 1306 2676 17 12 5404 4026 1854 1866 7056 497 22 2,e,train
6536,2632 17 762,e,train
6537,875 28 8 875 28 126 0 1 31 649 399,e,train
6538,7 0 6339 577 1541 1 113 6340 577 10 2092 59,b,train
6539,404 406 0 54 2720 657 5372 0,t,train
6540,53 9411 6692 4280 9412 425 0 705 23 655,e,train
6541,979 2571 8 979 2571 10360 4292 1511,e,train
6542,7 0 51 33 38 442 108 116 4261 156 359,b,train
6543,12 5463 148 0 0 4901 372 725 314 0 362,b,train
6544,3696 771 3563 354 10 8632 4135,b,train
6545,798 7634 95 956 7635 2791 4549 37 732 13 7636,t,train
6546,529 673 0 85 24 244 4116 3365 3019 2659 0 18 2,e,train
6547,7 844 1486 1040 1162 1331 98 6090 1426 10 870 5175,b,train
6548,133 185 8 133 185 142 0 4324,e,train
6549,7 7057 463 4580 33 146 0 1659 652 96 0,b,train
6550,2496 1150 58 0 0 0,t,train
6551,493 236 16 4133 58 2385 1655 183 0 1840,e,train
6552,6558 7058 6889 6567 488 39 14 1072 251 10361 0 1687 2280 2,e,train
6553,0 376 0 391 423 21 8850 11 8851 30 306 2,b,train
6554,267 415 35 14 5078 9 983 0 6 206 7059 4273 4 1183 2,e,train
6555,150 521 612 94 2604 7060 0 24 14 1944 9 2754 7060 10362 2,m,train
6556,10363 10364 0 1 5139 4637 4 0 534 554,e,train
6557,81 3808 176 26 194 3688 44 855 238,b,train
6558,1594 364 6544 6 202 1644 44 952 4 189,b,train
6559,10251 2626 1244 0 0 25 1466 17 11 6843 17 3079 372,e,train
6560,801 904 4003 6 252 9499 118 3626 383,e,train
6561,449 1396 0 3534 9 10365 1 1486 1209 5 188 4 507,e,train
6562,1498 5378 0 0 2258 4555 763 1264 2983 0 699 2,b,train
6563,1155 3280 5324 155 49 87 0 10366 25 3566 61 23 1495 2,e,train
6564,7 2696 7014 1 5381 41 1648 3872 694 4 48,t,train
6565,81 4338 4476 184 99 5 44 1001 4233,b,train
6566,95 2024 8896 21 1444 11 0 17 8352 2936,e,train
6567,1369 4356 8 1369 3459 2211 112 1049 257,e,train
6568,7 4175 7061 2426 1 7062 2604 827 140,e,train
6569,69 248 343 3190 11 303 17 294 849 30 1984 22 1835,e,train
6570,474 555 2371 9331 49 1742 22 53 125 13 1560 3604,e,train
6571,81 2025 184 0 0 1170 968 19 1764,b,train
6572,7 5987 1490 176 4319 98 212 605 4 280,b,train
6573,4416 519 2243 3938 1071 6187 14 0 1 0 0,e,train
6574,734 2349 1454 2963 275 376 5322 16 5290 3359 246,e,train
6575,7063 10367 27 1210 3072 506 4906 13 27 0,b,train
6576,983 0 0 6 370 6611 866 164 328 114,b,train
6577,7 9241 1 744 9242 4259 1 2044 14 298,t,train
6578,160 6706 2158 1 0 1635 4 1970 289,t,train
6579,1601 4957 8 1601 4957 1433 2423 1182 6554,e,train
6580,3597 7064 0 143 0 18 979 1878 3405 4 3203 9 4893 9 626 2,e,train
6581,244 321 10368 3627 16 27 6243 4986 9580,e,train
6582,2667 3695 8 2667 3695 694 85 3988 6056 3050,e,train
6583,72 1888 0 3070 10369 66 61 2030 10309 37 4106,e,train
6584,31 28 25 60 56 48 749 48 83 3790 63 1903,e,train
6585,7 10370 276 33 115 143 4364 2388 3183 0,b,train
6586,911 57 10371 106 2011 6 539 1883 1140 5499,b,train
6587,698 3230 617 7367 457 87 6846 0 497 587 2,e,train
6588,10078 10079 1311 4 12 2865 761,b,train
6589,9841 21 1056 87 1319 1712 5308 9842,e,train
6590,698 0 14 3543 4685 1927 0 9549 0 5143 43 854 5835 2,e,train
6591,944 4454 0 137 531 93 5 432 38 2433 2226,b,train
6592,421 661 1179 4111 0 231 1 5075 136 40,b,train
6593,31 28 25 734 2349 401 0 4908 1874 36 3359 814,e,train
6594,269 1307 380 1 565 10372 4139 37 0 8771 40,b,train
6595,31 28 8 31 28 15 60 56 3014 0 1211 450,e,train
6596,244 321 1139 6206 0 161 727 749 0 11 1760 0,e,train
6597,0 1277 693 2475 718 594 91 833 2629 2252,b,train
6598,470 225 412 4111 3632 10373 13 0 22 3193 4351,e,train
6599,81 4338 2866 6 333 3858 3093 184 816,b,train
6600,538 323 1527 1496 6083 2768 39 2959 1940 26 2022 2198,b,train
6601,5341 964 17 5342 468 6581 30 2840 2584 17 523 1417,e,train
6602,3557 0 132 5321 0 1719 1419,e,train
6603,7 0 422 4725 0 74 798 108,t,train
6604,12 88 55 0 2033 187 109 1 583 435 209,b,train
6605,3234 10374 29 12 3322 1580 5 8886 2858 4189,b,train
6606,224 976 486 539 21 0 25 296 0 6655 2,e,train
6607,0 0 143 94 331 0 7065 1072 3179 10375 0 2,t,train
6608,2268 1 1825 1106 0 4687 5405 5769 26 1287 5405,t,train
6609,7066 17 2697 9472 191 0 4878 1315 17 11 420 61 245 2,t,train
6610,510 16 361 459 10070 71 416 10071 2593 83 2510 22 0 191 42,b,train
6611,347 1795 79 14 442 1 70 26 5595 1 4191 108 0 452 949 2,b,train
6612,110 2777 1753 0 0 1523 4 2383 3815,b,train
6613,7 242 0 5381 1317 9 1657 0 26 2580 1403,b,train
6614,4365 14 10376 46 50 5015 1988 1 64 6 62 2543 1 3357 19 2,e,train
6615,677 776 2995 579 2999 7822 3942 3174 0 7067 9916 6 111 2,e,train
6616,7 0 253 1007 9 652 1293 4 110 0,b,train
6617,95 2268 3513 576 14 2113 0 247 4804 75 2075 1 377 5038 2,t,train
6618,1809 2499 417 89 0 11 742 357 6022 0 0,e,train
6619,7 7068 0 234 96 605 5 41 7069 1383,b,train
6620,1410 14 0 46 50 0 6 62 140 79 43 10377 0 2,e,train
